Year,Customer ID,Surname,Credit Score,Geography,Gender,Age,Tenure,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability,Churn Probability Percent,Predicted Churn,Risk Level,Recommended Retention Action
2025,15612615,Graham,616,France,Female,37,6,0.0,2,1,0,86242.18,0,0.043587016556597295,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15792151,Hamilton,635,Spain,Female,37,3,0.0,2,1,0,91086.73,0,0.043587016556597295,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,0.043587016556597295,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15797822,Kingsley,678,France,Male,28,2,109137.12,1,1,1,58814.41,0,0.04358563778889949,4.36,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15813144,Osborne,554,France,Female,26,7,92606.86,2,1,0,192709.69,0,0.04356882046854771,4.36,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0,0.04354335764095874,4.35,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15634628,Brown,579,France,Female,33,1,65667.79,2,0,0,164608.98,0,0.043542552680277104,4.35,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15729224,Jennings,710,France,Female,37,5,0.0,2,1,0,115403.31,0,0.043526717843575355,4.35,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15672905,Sani,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,0.04344617238421653,4.34,0,Low Risk,Personalized retention call and customer-service review
2025,15679429,Bell,694,France,Male,32,0,91956.49,1,1,1,59961.81,0,0.04343276069855803,4.34,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15622454,Zaitsev,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0,0.04341630018936215,4.34,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87,1,0.043412248006000256,4.34,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2,1,1,109470.34,0,0.04338751087214629,4.34,0,Low Risk,Personalized retention call and customer-service review
2025,15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92,0,0.043372645356350666,4.34,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15797748,Lu,729,France,Male,44,5,0.0,2,0,1,9200.54,0,0.043327300779047694,4.33,0,Low Risk,Personalized retention call and customer-service review
2025,15779744,Chou,537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,0.04331802606448156,4.33,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15674750,Alexeyeva,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0,0.04331759109810271,4.33,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15698703,Doherty,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,0.04330855291207392,4.33,0,Low Risk,Personalized retention call and customer-service review
2025,15671249,Kent,422,France,Female,33,2,0.0,2,1,0,102655.31,0,0.0432852079148384,4.33,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,0.04328475185119382,4.33,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15748856,Liang,664,France,Male,32,10,107209.73,1,1,1,112340.2,0,0.043253659502172165,4.33,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15683483,Fleming,812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0,0.04324792140861278,4.32,0,Low Risk,Personalized retention call and customer-service review
2025,15626900,Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3,0,0.04320872602559823,4.32,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15752508,Docherty,614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0,0.04320806977869901,4.32,0,Low Risk,Personalized retention call and customer-service review
2025,15778157,Murray,598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0,0.04320804848399251,4.32,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15728823,Sharwood,836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,0.04317027802734135,4.32,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15658670,Chien,669,France,Female,38,8,0.0,2,1,0,84049.16,0,0.043163197197706143,4.32,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15754713,Rivera,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0,0.04312833559822831,4.31,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15641732,Mills,543,France,Female,36,3,0.0,2,0,0,26019.59,0,0.04311162118635059,4.31,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15738411,Ho,505,France,Male,34,10,104498.79,1,0,1,126451.14,0,0.04310837549248114,4.31,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15707505,Taylor,699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,0.04310455228169815,4.31,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15804256,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,0.043092391702746875,4.31,0,Low Risk,Personalized retention call and customer-service review
2025,15734312,Kang,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0,0.043092124180202036,4.31,0,Low Risk,Personalized retention call and customer-service review
2025,15618926,Nwachukwu,520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,0.0430799104775585,4.31,0,Low Risk,Personalized retention call and customer-service review
2025,15672299,Yeh,510,France,Male,44,6,0.0,2,1,1,175518.31,0,0.04307785639764624,4.31,0,Low Risk,Personalized retention call and customer-service review
2025,15596797,Barnet,643,Spain,Male,43,1,0.0,2,1,1,145764.4,0,0.043020097802129224,4.3,0,Low Risk,Personalized retention call and customer-service review
2025,15606436,Bergamaschi,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0.0430087824966767,4.3,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15716284,Ward,543,France,Male,43,9,0.0,2,1,1,78858.07,0,0.04300690078189142,4.3,0,Low Risk,Personalized retention call and customer-service review
2025,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,198317.23,0,0.04299702976474927,4.3,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15758775,Vasilyeva,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0,0.04298350611206009,4.3,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15599211,Findlay,707,France,Male,40,1,0.0,2,1,0,14090.4,1,0.04297338104564761,4.3,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15809006,Walker,602,France,Male,23,7,113758.48,2,0,0,84077.6,0,0.04297128999316688,4.3,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15712536,Fallaci,625,France,Female,36,3,0.0,2,1,0,41295.1,1,0.042942493983189826,4.29,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15612109,Speth,819,France,Male,38,9,122334.26,2,1,1,181507.44,0,0.042934518617591386,4.29,0,Low Risk,Personalized retention call and customer-service review
2025,15756668,Ross,706,France,Male,30,3,98415.37,1,1,1,110520.48,0,0.042926092379271544,4.29,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15567246,Selwyn,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0,0.04291856595751589,4.29,0,Low Risk,Personalized retention call and customer-service review
2025,15703923,Cameron,744,Germany,Male,41,7,190409.34,2,1,1,138361.48,0,0.04291134073294783,4.29,0,Low Risk,Personalized retention call and customer-service review
2025,15711254,Retana,452,France,Female,35,7,0.0,2,1,0,164241.67,0,0.04287699190260838,4.29,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42,0,0.04287079882030211,4.29,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15705735,Onyekachi,577,Spain,Male,43,3,0.0,2,1,1,135008.92,0,0.04286592882529773,4.29,0,Low Risk,Personalized retention call and customer-service review
2025,15745232,Chikelu,759,France,Female,39,6,0.0,2,1,1,140497.67,0,0.04282919760658389,4.28,0,Low Risk,Personalized retention call and customer-service review
2025,15741429,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0,0.04278347748513433,4.28,0,Low Risk,Personalized retention call and customer-service review
2025,15756071,Kang,756,France,Male,34,1,103133.26,1,1,1,90059.04,0,0.0427799386571135,4.28,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15756918,Simmons,754,France,Female,38,2,0.0,2,0,0,3524.69,0,0.042768606472613734,4.28,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15750458,Hawkins,693,France,Female,39,4,0.0,2,0,1,142331.39,0,0.04275922290720818,4.28,0,Low Risk,Personalized retention call and customer-service review
2025,15680901,Potter,652,France,Female,34,6,97435.85,2,1,1,104331.76,0,0.04274885788855541,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15670702,Smith,618,France,Male,37,2,168178.21,2,0,1,101273.23,0,0.04274355933325544,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15709354,Tudawali,521,France,Female,41,2,0.0,2,1,1,113089.43,0,0.04273065198617958,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15746338,Onyekachukwu,565,France,Female,40,2,0.0,2,1,1,129956.13,0,0.04273065198617958,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,0.04272746460654462,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15632551,Buccho,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0,0.04270953815666973,4.27,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15762218,Mills,701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.04270840357838439,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15672826,Chen,666,France,Female,32,10,112536.57,2,1,1,34350.54,0,0.042697778822387907,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15637947,Wei,668,Spain,Male,32,1,134446.04,1,0,1,111241.37,0,0.042692162558557865,4.27,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15750441,Lavarack,782,France,Male,36,5,81210.72,2,0,1,108003.38,0,0.042678150489520714,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15569917,Obijiaku,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1,0.04266225730696158,4.27,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15605968,Fancher,574,France,Male,26,8,97460.1,1,1,1,43093.67,0,0.04265768782272885,4.27,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15747345,Bergamaschi,678,France,Female,22,6,118064.93,2,1,1,195424.01,0,0.04265199377956572,4.27,0,Low Risk,Personalized retention call and customer-service review
2025,15596713,Christie,786,France,Male,37,7,165896.22,2,1,1,66977.68,0,0.042633773913091,4.26,0,Low Risk,Personalized retention call and customer-service review
2025,15722533,Logue,716,France,Female,40,3,0.0,2,0,1,167636.15,0,0.04262595646555883,4.26,0,Low Risk,Personalized retention call and customer-service review
2025,15814519,Kamdibe,648,France,Female,37,7,0.0,2,1,0,194238.92,0,0.042600733696331314,4.26,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15771535,Tsui,794,Spain,Female,37,9,0.0,2,1,0,68008.85,0,0.04259744971382038,4.26,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15624850,Grant,850,France,Male,30,10,153972.89,2,1,0,62811.03,0,0.04255573450288909,4.26,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.04251429713691182,4.25,0,Low Risk,Personalized retention call and customer-service review
2025,15635143,Fennescey,749,France,Male,42,2,56726.83,2,0,1,185543.35,0,0.042497028884527,4.25,0,Low Risk,Personalized retention call and customer-service review
2025,15624975,Angelo,693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0,0.04247626936456711,4.25,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15621685,Davies,769,France,Male,29,2,123757.52,2,1,0,84872.66,0,0.042460453900578336,4.25,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15605965,Henderson,630,France,Male,43,9,0.0,2,1,1,34338.04,0,0.042460412950719534,4.25,0,Low Risk,Personalized retention call and customer-service review
2025,15719541,Flannagan,675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0,0.04245515461746212,4.25,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15598586,Wetherspoon,680,France,Male,31,10,113292.17,1,1,1,122639.73,0,0.04242492962776419,4.24,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15693259,Wallace,676,France,Male,30,1,128207.23,1,1,1,55400.17,0,0.0424172447834667,4.24,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15663294,Kao,703,France,Male,32,1,125685.79,1,1,1,56246.72,0,0.0424172447834667,4.24,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15713160,Lin,669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,0.04240062456604779,4.24,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15592979,Rose,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0.04238907102123955,4.24,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15597885,Kerr,772,France,Male,43,6,0.0,2,1,1,57675.88,0,0.042376264073423514,4.24,0,Low Risk,Personalized retention call and customer-service review
2025,15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,0.04237436616951685,4.24,0,Low Risk,Personalized retention call and customer-service review
2025,15665062,Lucchese,696,France,Male,19,1,110928.51,1,1,1,2766.63,0,0.042286499139568376,4.23,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15694272,Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35,0,0.042251644179578246,4.23,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15676810,Jen,561,France,Female,31,1,81480.27,2,1,1,65234.6,0,0.04223105162379514,4.22,0,Low Risk,Personalized retention call and customer-service review
2025,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0,0.04218953174827147,4.22,0,Low Risk,Personalized retention call and customer-service review
2025,15763922,Alexandrov,608,France,Male,31,7,79962.92,2,1,0,60901.72,0,0.042183456899618284,4.22,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15572626,Mackenzie,620,Spain,Male,44,8,0.0,2,1,1,15627.51,0,0.04215639266940533,4.22,0,Low Risk,Personalized retention call and customer-service review
2025,15639882,She,528,France,Male,30,2,128262.72,2,1,0,50771.16,0,0.042121073102579495,4.21,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15660263,Olisaemeka,622,France,Male,40,4,99799.76,2,1,0,197372.13,0,0.04210608120103921,4.21,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15791743,Corbett,727,France,Male,32,1,59271.82,1,1,1,46019.43,0,0.04207119576124753,4.21,0,Low Risk,Needs-based product review and personalized loyalty offer
2025,15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,0,0.0420348733460425,4.2,0,Low Risk,Personalized retention call and customer-service review
2025,15632345,Tuan,754,France,Female,35,4,0.0,2,1,0,44830.71,0,0.042016087629699196,4.2,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15588839,Mancini,606,Spain,Male,30,8,180307.73,2,1,1,1914.41,0,0.04201593802952533,4.2,0,Low Risk,Personalized retention call and customer-service review
2025,15802256,Yao,439,France,Male,28,7,110976.23,2,1,0,138526.96,0,0.041984868137672285,4.2,0,Low Risk,Relationship-manager outreach and digital engagement support
2025,15666141,Baldwin,829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0,0.04197843496831065,4.2,0,Low Risk,Personalized retention call and customer-service review
2025,15623082,Ch'ang,507,France,Female,35,2,0.0,2,1,0,97633.93,0,0.041974465564419514,4.2,0,Low Risk,Relationship-manager outreach and digital engagement support
