Customer ID,Surname,Geography,Gender,Age,Tenure,Credit Score,Balance,Number of Products,Has Credit Card,Is Active Member,Estimated Salary,Actual Churn,Churn Probability Percent,Risk Level,Predicted Churn,Recommended Retention Action
15713559,Onyemauchechukwu,Germany,Female,32,5,473,146602.25,2,1,1,72946.95,0,5.64,Low Risk,0,Personalized retention call and customer-service review
15579183,Spaull,France,Male,64,1,586,0.0,2,1,1,53710.23,0,5.64,Low Risk,0,Personalized retention call and customer-service review
15588535,Ts'ao,Spain,Female,39,6,750,0.0,2,0,0,19264.33,0,5.64,Low Risk,0,Relationship-manager outreach and digital engagement support
15708505,Palerma,Germany,Female,37,7,641,62974.64,2,0,1,39016.43,0,5.63,Low Risk,0,Personalized retention call and customer-service review
15675791,Williams,France,Male,36,4,610,129440.3,2,1,0,102638.35,0,5.63,Low Risk,0,Relationship-manager outreach and digital engagement support
15635240,Onuoha,France,Male,42,1,553,0.0,2,0,0,23822.04,0,5.63,Low Risk,0,Relationship-manager outreach and digital engagement support
15702566,Lombardo,Spain,Male,26,8,554,149134.46,1,1,1,177966.24,0,5.63,Low Risk,0,Needs-based product review and personalized loyalty offer
15571940,Afamefula,Spain,Male,22,3,579,118680.57,1,1,1,49829.8,0,5.62,Low Risk,0,Needs-based product review and personalized loyalty offer
15801605,Rizzo,France,Female,39,0,626,0.0,2,1,1,83295.09,0,5.62,Low Risk,0,Personalized retention call and customer-service review
15730688,Yu,France,Female,28,8,548,116755.5,2,1,1,158585.17,1,5.62,Low Risk,0,Personalized retention call and customer-service review
15633612,Yuryeva,France,Male,28,4,696,172646.82,1,1,1,116471.43,0,5.62,Low Risk,0,Needs-based product review and personalized loyalty offer
15573152,Glassman,France,Female,41,9,620,0.0,2,0,0,88852.47,0,5.62,Low Risk,0,Relationship-manager outreach and digital engagement support
15765257,Meng,Spain,Male,31,5,564,121461.87,1,1,1,20432.09,1,5.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15634564,Aksyonov,Spain,Male,31,8,593,112713.34,1,1,1,176868.89,0,5.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15671014,Zhdanova,Spain,Female,72,8,573,98765.84,1,1,1,96015.53,0,5.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15720745,Murray,Spain,Male,24,4,635,140197.18,1,1,1,142935.83,0,5.61,Low Risk,0,Needs-based product review and personalized loyalty offer
15752601,McCulloch,France,Female,40,7,578,0.0,2,0,0,102233.73,0,5.61,Low Risk,0,Relationship-manager outreach and digital engagement support
15609286,Chadwick,France,Male,37,10,702,150525.8,1,1,1,94728.49,0,5.6,Low Risk,0,Needs-based product review and personalized loyalty offer
15713604,Rossi,Germany,Male,40,9,425,166776.6,2,0,1,172646.88,0,5.6,Low Risk,0,Personalized retention call and customer-service review
15672598,Walker,Spain,Male,30,9,613,111927.45,1,1,1,175795.87,0,5.6,Low Risk,0,Needs-based product review and personalized loyalty offer
15694506,Briggs,Germany,Male,31,0,611,107884.81,2,1,1,183487.98,0,5.59,Low Risk,0,Personalized retention call and customer-service review
15763065,Palerma,Spain,Female,40,2,700,0.0,2,1,0,199753.97,0,5.58,Low Risk,0,Relationship-manager outreach and digital engagement support
15630580,Y?,Germany,Male,34,9,751,108513.25,2,1,1,27097.82,0,5.58,Low Risk,0,Personalized retention call and customer-service review
15804295,Pinto,France,Male,41,2,485,100254.76,2,1,1,12706.67,0,5.58,Low Risk,0,Personalized retention call and customer-service review
15780779,Ramsbotham,Spain,Female,40,4,583,0.0,2,1,0,114093.73,0,5.58,Low Risk,0,Relationship-manager outreach and digital engagement support
15624667,Wallace,France,Male,35,6,684,135871.5,1,1,1,87219.41,0,5.57,Low Risk,0,Needs-based product review and personalized loyalty offer
15691323,Bianchi,Germany,Male,40,4,672,89025.88,2,1,0,188892.19,0,5.57,Low Risk,0,Relationship-manager outreach and digital engagement support
15691840,Fraser,Germany,Female,37,6,505,159863.9,2,0,1,125307.87,0,5.57,Low Risk,0,Personalized retention call and customer-service review
15747772,Cunningham,Germany,Male,36,9,706,58571.18,2,1,0,40774.01,0,5.57,Low Risk,0,Relationship-manager outreach and digital engagement support
15672115,Lettiere,France,Male,60,6,679,0.0,2,1,1,77331.77,0,5.57,Low Risk,0,Personalized retention call and customer-service review
15673529,Lombardo,Spain,Male,36,4,645,59893.85,2,1,0,43999.64,0,5.57,Low Risk,0,Relationship-manager outreach and digital engagement support
15607827,Nebechukwu,Germany,Male,34,4,711,133467.77,2,1,1,42976.64,0,5.57,Low Risk,0,Personalized retention call and customer-service review
15759717,Mazzi,Spain,Female,39,7,763,0.0,2,1,0,19458.75,0,5.57,Low Risk,0,Relationship-manager outreach and digital engagement support
15765457,Fowler,Spain,Male,35,1,719,100829.94,1,1,1,165008.97,0,5.56,Low Risk,0,Needs-based product review and personalized loyalty offer
15699486,Johnson,Spain,Male,34,7,745,132944.53,1,1,1,31802.92,0,5.56,Low Risk,0,Needs-based product review and personalized loyalty offer
15801767,Yin,Spain,Female,40,8,784,0.0,2,1,0,108891.3,0,5.55,Low Risk,0,Relationship-manager outreach and digital engagement support
15698442,Eberechukwu,Spain,Male,35,3,719,122964.88,1,1,1,138231.7,0,5.55,Low Risk,0,Needs-based product review and personalized loyalty offer
15717898,Bruce,Spain,Male,32,2,542,131945.94,1,0,1,159737.56,0,5.55,Low Risk,0,Needs-based product review and personalized loyalty offer
15622083,Paterson,Germany,Male,30,6,647,143138.91,2,1,0,2955.46,0,5.55,Low Risk,0,Relationship-manager outreach and digital engagement support
15699238,Craig,Spain,Female,40,8,618,0.0,2,1,0,80204.38,0,5.54,Low Risk,0,Relationship-manager outreach and digital engagement support
15761024,Long,France,Female,33,2,619,167733.51,2,1,1,65222.48,0,5.54,Low Risk,0,Personalized retention call and customer-service review
15798960,Meng,France,Male,33,2,680,108393.35,1,0,1,39057.67,0,5.54,Low Risk,0,Needs-based product review and personalized loyalty offer
15727198,Teng,Germany,Female,28,2,689,64808.32,2,0,0,78591.15,0,5.54,Low Risk,0,Relationship-manager outreach and digital engagement support
15737556,Vasilyev,France,Male,43,7,590,81076.8,2,1,1,182627.25,1,5.54,Low Risk,0,Personalized retention call and customer-service review
15622578,Sergeyev,France,Male,34,5,806,113958.55,1,0,1,32125.98,0,5.53,Low Risk,0,Needs-based product review and personalized loyalty offer
15794187,Young,France,Male,36,6,695,114007.5,2,1,0,118120.88,0,5.53,Low Risk,0,Relationship-manager outreach and digital engagement support
15748034,Drakeford,France,Male,29,7,534,174851.9,1,1,1,79178.31,0,5.53,Low Risk,0,Needs-based product review and personalized loyalty offer
15630551,Forbes,France,Male,33,2,696,163139.27,1,1,1,7035.36,0,5.53,Low Risk,0,Needs-based product review and personalized loyalty offer
15660636,Carpenter,Spain,Female,40,8,540,0.0,2,1,0,3560.0,0,5.53,Low Risk,0,Relationship-manager outreach and digital engagement support
15648047,Williamson,Germany,Male,27,5,742,190125.43,2,0,0,21793.59,0,5.52,Low Risk,0,Relationship-manager outreach and digital engagement support
15724890,Cross,Spain,Male,36,4,584,82696.09,2,0,0,83058.14,0,5.52,Low Risk,0,Relationship-manager outreach and digital engagement support
15789484,Hammond,Germany,Female,36,6,751,169831.46,2,1,1,27758.36,0,5.52,Low Risk,0,Personalized retention call and customer-service review
15795963,Fiorentini,France,Male,34,7,687,129895.19,1,0,1,28698.17,0,5.52,Low Risk,0,Needs-based product review and personalized loyalty offer
15640667,Yu,France,Female,41,4,662,0.0,2,1,0,126551.48,0,5.52,Low Risk,0,Relationship-manager outreach and digital engagement support
15644179,Allen,France,Female,39,3,606,0.0,2,1,0,50560.45,1,5.51,Low Risk,0,Relationship-manager outreach and digital engagement support
15813532,Burns,France,Female,39,5,625,0.0,2,1,0,32615.21,0,5.51,Low Risk,0,Relationship-manager outreach and digital engagement support
15712772,Onwubiko,France,Male,28,3,757,75381.15,1,1,1,199727.72,0,5.51,Low Risk,0,Needs-based product review and personalized loyalty offer
15650266,Medvedeva,Germany,Male,39,2,679,146186.28,2,1,1,193974.47,0,5.51,Low Risk,0,Personalized retention call and customer-service review
15731281,Ozuluonye,Germany,Female,35,3,704,154206.07,2,1,1,40261.49,0,5.5,Low Risk,0,Personalized retention call and customer-service review
15567557,Chien,France,Male,27,2,573,128243.03,1,1,1,11631.34,0,5.5,Low Risk,0,Needs-based product review and personalized loyalty offer
15700383,Uvarova,France,Female,35,7,763,115651.6,2,1,1,104706.29,0,5.5,Low Risk,0,Personalized retention call and customer-service review
15814267,Zhdanova,France,Male,22,6,550,154377.3,1,1,1,51721.52,0,5.5,Low Risk,0,Needs-based product review and personalized loyalty offer
15777639,McGregor,Spain,Female,23,10,595,101126.66,2,0,0,37042.8,0,5.5,Low Risk,0,Relationship-manager outreach and digital engagement support
15797502,Lord,Spain,Male,24,2,706,141078.57,1,1,1,24402.87,0,5.5,Low Risk,0,Needs-based product review and personalized loyalty offer
15582149,Ts'ui,Germany,Female,34,3,850,129668.43,2,1,1,88743.99,0,5.5,Low Risk,0,Personalized retention call and customer-service review
15577985,Chinomso,France,Female,34,5,574,112324.45,2,1,1,17993.43,0,5.5,Low Risk,0,Personalized retention call and customer-service review
15736371,Kennedy,France,Female,34,3,633,123034.43,2,1,1,38315.04,0,5.5,Low Risk,0,Personalized retention call and customer-service review
15626243,Chijioke,France,Male,30,3,618,133844.22,1,1,1,31406.93,0,5.5,Low Risk,0,Needs-based product review and personalized loyalty offer
15620000,Chambers,Germany,Male,34,6,760,121303.77,2,1,1,59325.21,0,5.49,Low Risk,0,Personalized retention call and customer-service review
15696047,Chimezie,France,Male,35,6,501,99760.84,1,1,1,13591.52,0,5.49,Low Risk,0,Needs-based product review and personalized loyalty offer
15623525,Copeland,Spain,Male,31,0,564,125175.58,1,1,1,72757.33,0,5.49,Low Risk,0,Needs-based product review and personalized loyalty offer
15763895,Hung,France,Male,32,7,536,178011.5,2,1,0,22375.14,0,5.48,Low Risk,0,Relationship-manager outreach and digital engagement support
15737741,McKay,Spain,Female,33,2,607,108431.87,2,0,1,109291.39,1,5.48,Low Risk,0,Personalized retention call and customer-service review
15791877,Gallagher,Germany,Male,34,0,706,140641.26,2,1,1,77271.91,0,5.48,Low Risk,0,Personalized retention call and customer-service review
15697000,Mello,Germany,Male,32,5,728,61825.5,1,1,1,156124.93,0,5.48,Low Risk,0,Needs-based product review and personalized loyalty offer
15768120,Brown,Germany,Male,36,9,702,90560.48,2,1,0,174268.87,0,5.48,Low Risk,0,Relationship-manager outreach and digital engagement support
15693947,Tokareva,France,Female,19,5,614,97445.49,2,1,0,122823.34,0,5.48,Low Risk,0,Relationship-manager outreach and digital engagement support
15614137,MacDonald,France,Female,40,7,685,0.0,2,1,0,103898.59,0,5.47,Low Risk,0,Relationship-manager outreach and digital engagement support
15669945,Jackson,France,Male,35,4,492,141359.37,2,1,0,39519.53,0,5.46,Low Risk,0,Relationship-manager outreach and digital engagement support
15768455,Young,France,Male,60,8,679,0.0,2,1,1,51380.9,0,5.46,Low Risk,0,Personalized retention call and customer-service review
15703778,Hughes,France,Male,33,8,728,129907.63,1,0,1,36083.96,0,5.46,Low Risk,0,Needs-based product review and personalized loyalty offer
15670755,Shaw,France,Male,60,8,650,0.0,2,1,1,102925.76,0,5.46,Low Risk,0,Personalized retention call and customer-service review
15678427,Genovese,Germany,Female,27,2,696,96129.32,2,1,1,5983.7,0,5.46,Low Risk,0,Personalized retention call and customer-service review
15574692,Pinto,Spain,Female,39,2,667,0.0,2,1,0,40721.24,1,5.45,Low Risk,0,Relationship-manager outreach and digital engagement support
15724543,Mao,France,Male,61,5,597,0.0,2,1,1,81299.17,0,5.45,Low Risk,0,Personalized retention call and customer-service review
15624936,Yen,France,Male,35,8,631,129205.49,1,1,1,79146.36,0,5.45,Low Risk,0,Needs-based product review and personalized loyalty offer
15590228,Greenwalt,France,Male,21,6,715,76467.16,1,1,1,173511.72,0,5.45,Low Risk,0,Needs-based product review and personalized loyalty offer
15805523,Nnaife,France,Female,28,1,717,90537.16,1,0,1,74800.99,0,5.44,Low Risk,0,Needs-based product review and personalized loyalty offer
15702145,Edments,Spain,Male,33,7,705,68423.89,1,1,1,64872.55,0,5.44,Low Risk,0,Needs-based product review and personalized loyalty offer
15733169,Craig,Spain,Male,22,7,590,125265.61,1,1,1,161253.08,0,5.44,Low Risk,0,Needs-based product review and personalized loyalty offer
15737169,Johnson,Spain,Male,26,8,642,144238.7,1,1,1,184399.76,0,5.44,Low Risk,0,Needs-based product review and personalized loyalty offer
15763980,Beneventi,Germany,Male,30,1,632,58668.02,1,1,1,78670.52,0,5.44,Low Risk,0,Needs-based product review and personalized loyalty offer
15578156,Anenechukwu,Spain,Male,32,5,615,138521.83,1,1,1,56897.1,0,5.43,Low Risk,0,Needs-based product review and personalized loyalty offer
15684348,Zhdanova,France,Male,63,8,656,0.0,2,0,1,57014.43,0,5.43,Low Risk,0,Personalized retention call and customer-service review
15600991,Artemieva,Germany,Male,31,6,694,109052.59,2,1,1,19448.93,1,5.42,Low Risk,0,Personalized retention call and customer-service review
15763381,Chan,France,Male,30,0,496,90963.49,1,0,1,27802.0,0,5.42,Low Risk,0,Needs-based product review and personalized loyalty offer
15583221,Arnold,Germany,Male,70,3,667,77356.92,2,1,1,20881.96,0,5.41,Low Risk,0,Personalized retention call and customer-service review
15766887,Iadanza,Spain,Male,39,2,538,122773.5,2,1,1,58467.08,0,5.41,Low Risk,0,Personalized retention call and customer-service review
15778395,McIntyre,Germany,Male,34,4,762,88815.56,2,1,0,68562.26,1,5.41,Low Risk,0,Relationship-manager outreach and digital engagement support
15694530,Porter,France,Male,28,4,672,167268.98,1,1,1,169469.3,0,5.41,Low Risk,0,Needs-based product review and personalized loyalty offer
15673599,Williamson,Spain,Male,32,5,618,133476.09,1,0,1,154843.4,0,5.41,Low Risk,0,Needs-based product review and personalized loyalty offer
15682435,P'eng,France,Male,35,4,600,143744.77,2,1,0,104076.51,0,5.41,Low Risk,0,Relationship-manager outreach and digital engagement support
15572657,H?,France,Male,29,8,472,102490.27,1,0,1,181224.56,0,5.41,Low Risk,0,Needs-based product review and personalized loyalty offer
15636626,Morrison,France,Male,35,3,718,97560.16,1,1,1,53511.74,0,5.4,Low Risk,0,Needs-based product review and personalized loyalty offer
15800326,Poole,Spain,Female,39,6,717,0.0,2,1,0,93275.61,0,5.4,Low Risk,0,Relationship-manager outreach and digital engagement support
15679531,Collins,France,Male,34,5,618,134954.53,1,1,1,151954.39,0,5.4,Low Risk,0,Needs-based product review and personalized loyalty offer
15586914,Nepean,France,Male,36,6,659,123841.49,2,1,0,96833.0,0,5.4,Low Risk,0,Relationship-manager outreach and digital engagement support
15646942,Meng,Spain,Female,39,7,786,0.0,2,0,0,100929.59,0,5.39,Low Risk,0,Relationship-manager outreach and digital engagement support
15669656,Macdonald,France,Male,32,6,632,111589.33,1,1,1,170382.99,0,5.39,Low Risk,0,Needs-based product review and personalized loyalty offer
15687492,Anderson,Germany,Male,32,3,596,96709.07,2,0,0,41788.37,0,5.39,Low Risk,0,Relationship-manager outreach and digital engagement support
15735428,Talbot,Spain,Female,37,0,673,0.0,2,0,0,82351.06,0,5.39,Low Risk,0,Relationship-manager outreach and digital engagement support
15595010,Huang,Spain,Female,39,9,694,0.0,2,0,0,99924.04,0,5.38,Low Risk,0,Relationship-manager outreach and digital engagement support
15685300,Meng,France,Male,35,6,603,128993.76,2,1,0,130483.56,0,5.38,Low Risk,0,Relationship-manager outreach and digital engagement support
15574584,Fang,France,Male,33,8,670,126679.69,1,1,1,39451.09,0,5.38,Low Risk,0,Needs-based product review and personalized loyalty offer
15683027,Chang,Germany,Male,29,4,570,122028.65,2,1,1,173792.77,0,5.38,Low Risk,0,Personalized retention call and customer-service review
15757661,Trevisano,France,Female,39,7,589,0.0,2,0,0,95985.64,0,5.38,Low Risk,0,Relationship-manager outreach and digital engagement support
15686219,Wan,France,Male,38,4,611,71018.6,2,1,0,2444.29,0,5.38,Low Risk,0,Relationship-manager outreach and digital engagement support
15777759,Boucaut,France,Male,30,2,570,131406.56,1,1,1,47952.45,0,5.38,Low Risk,0,Needs-based product review and personalized loyalty offer
15600688,Liston,France,Female,39,5,600,0.0,2,0,0,118272.07,0,5.37,Low Risk,0,Relationship-manager outreach and digital engagement support
